Hour_Counter,2-hr,4-hr,8-hr,12-hr,24-hr,48-hr,120-hr
5160,2580,1290,645,430,215,108,43
5161,2581,1291,646,431,216,108,44
5162,2581,1291,646,431,216,108,44
5163,2582,1291,646,431,216,108,44
5164,2582,1291,646,431,216,108,44
5165,2583,1292,646,431,216,108,44
5166,2583,1292,646,431,216,108,44
5167,2584,1292,646,431,216,108,44
5168,2584,1292,646,431,216,108,44
5169,2585,1293,647,431,216,108,44
5170,2585,1293,647,431,216,108,44
5171,2586,1293,647,431,216,108,44
5172,2586,1293,647,431,216,108,44
5173,2587,1294,647,432,216,108,44
5174,2587,1294,647,432,216,108,44
5175,2588,1294,647,432,216,108,44
5176,2588,1294,647,432,216,108,44
5177,2589,1295,648,432,216,108,44
5178,2589,1295,648,432,216,108,44
5179,2590,1295,648,432,216,108,44
5180,2590,1295,648,432,216,108,44
5181,2591,1296,648,432,216,108,44
5182,2591,1296,648,432,216,108,44
5183,2592,1296,648,432,216,108,44
5184,2592,1296,648,432,216,108,44
5185,2593,1297,649,433,217,109,44
5186,2593,1297,649,433,217,109,44
5187,2594,1297,649,433,217,109,44
5188,2594,1297,649,433,217,109,44
5189,2595,1298,649,433,217,109,44
5190,2595,1298,649,433,217,109,44
5191,2596,1298,649,433,217,109,44
5192,2596,1298,649,433,217,109,44
5193,2597,1299,650,433,217,109,44
5194,2597,1299,650,433,217,109,44
5195,2598,1299,650,433,217,109,44
5196,2598,1299,650,433,217,109,44
5197,2599,1300,650,434,217,109,44
5198,2599,1300,650,434,217,109,44
5199,2600,1300,650,434,217,109,44
5200,2600,1300,650,434,217,109,44
5201,2601,1301,651,434,217,109,44
5202,2601,1301,651,434,217,109,44
5203,2602,1301,651,434,217,109,44
5204,2602,1301,651,434,217,109,44
5205,2603,1302,651,434,217,109,44
5206,2603,1302,651,434,217,109,44
5207,2604,1302,651,434,217,109,44
5208,2604,1302,651,434,217,109,44
5209,2605,1303,652,435,218,109,44
5210,2605,1303,652,435,218,109,44
5211,2606,1303,652,435,218,109,44
5212,2606,1303,652,435,218,109,44
5213,2607,1304,652,435,218,109,44
5214,2607,1304,652,435,218,109,44
5215,2608,1304,652,435,218,109,44
5216,2608,1304,652,435,218,109,44
5217,2609,1305,653,435,218,109,44
5218,2609,1305,653,435,218,109,44
5219,2610,1305,653,435,218,109,44
5220,2610,1305,653,435,218,109,44
5221,2611,1306,653,436,218,109,44
5222,2611,1306,653,436,218,109,44
5223,2612,1306,653,436,218,109,44
5224,2612,1306,653,436,218,109,44
5225,2613,1307,654,436,218,109,44
5226,2613,1307,654,436,218,109,44
5227,2614,1307,654,436,218,109,44
5228,2614,1307,654,436,218,109,44
5229,2615,1308,654,436,218,109,44
5230,2615,1308,654,436,218,109,44
5231,2616,1308,654,436,218,109,44
5232,2616,1308,654,436,218,109,44
5233,2617,1309,655,437,219,110,44
5234,2617,1309,655,437,219,110,44
5235,2618,1309,655,437,219,110,44
5236,2618,1309,655,437,219,110,44
5237,2619,1310,655,437,219,110,44
5238,2619,1310,655,437,219,110,44
5239,2620,1310,655,437,219,110,44
5240,2620,1310,655,437,219,110,44
5241,2621,1311,656,437,219,110,44
5242,2621,1311,656,437,219,110,44
5243,2622,1311,656,437,219,110,44
5244,2622,1311,656,437,219,110,44
5245,2623,1312,656,438,219,110,44
5246,2623,1312,656,438,219,110,44
5247,2624,1312,656,438,219,110,44
5248,2624,1312,656,438,219,110,44
5249,2625,1313,657,438,219,110,44
5250,2625,1313,657,438,219,110,44
5251,2626,1313,657,438,219,110,44
5252,2626,1313,657,438,219,110,44
5253,2627,1314,657,438,219,110,44
5254,2627,1314,657,438,219,110,44
5255,2628,1314,657,438,219,110,44
5256,2628,1314,657,438,219,110,44
5257,2629,1315,658,439,220,110,44
5258,2629,1315,658,439,220,110,44
5259,2630,1315,658,439,220,110,44
5260,2630,1315,658,439,220,110,44
5261,2631,1316,658,439,220,110,44
5262,2631,1316,658,439,220,110,44
5263,2632,1316,658,439,220,110,44
5264,2632,1316,658,439,220,110,44
5265,2633,1317,659,439,220,110,44
5266,2633,1317,659,439,220,110,44
5267,2634,1317,659,439,220,110,44
5268,2634,1317,659,439,220,110,44
5269,2635,1318,659,440,220,110,44
5270,2635,1318,659,440,220,110,44
5271,2636,1318,659,440,220,110,44
5272,2636,1318,659,440,220,110,44
5273,2637,1319,660,440,220,110,44
5274,2637,1319,660,440,220,110,44
5275,2638,1319,660,440,220,110,44
5276,2638,1319,660,440,220,110,44
5277,2639,1320,660,440,220,110,44
5278,2639,1320,660,440,220,110,44
5279,2640,1320,660,440,220,110,44
5280,2640,1320,660,440,220,110,44
5281,2641,1321,661,441,221,111,45
5282,2641,1321,661,441,221,111,45
5283,2642,1321,661,441,221,111,45
5284,2642,1321,661,441,221,111,45
5285,2643,1322,661,441,221,111,45
5286,2643,1322,661,441,221,111,45
5287,2644,1322,661,441,221,111,45
5288,2644,1322,661,441,221,111,45
5289,2645,1323,662,441,221,111,45
5290,2645,1323,662,441,221,111,45
5291,2646,1323,662,441,221,111,45
5292,2646,1323,662,441,221,111,45
5293,2647,1324,662,442,221,111,45
5294,2647,1324,662,442,221,111,45
5295,2648,1324,662,442,221,111,45
5296,2648,1324,662,442,221,111,45
5297,2649,1325,663,442,221,111,45
5298,2649,1325,663,442,221,111,45
5299,2650,1325,663,442,221,111,45
5300,2650,1325,663,442,221,111,45
5301,2651,1326,663,442,221,111,45
5302,2651,1326,663,442,221,111,45
5303,2652,1326,663,442,221,111,45
5304,2652,1326,663,442,221,111,45
5305,2653,1327,664,443,222,111,45
5306,2653,1327,664,443,222,111,45
5307,2654,1327,664,443,222,111,45
5308,2654,1327,664,443,222,111,45
5309,2655,1328,664,443,222,111,45
5310,2655,1328,664,443,222,111,45
5311,2656,1328,664,443,222,111,45
5312,2656,1328,664,443,222,111,45
5313,2657,1329,665,443,222,111,45
5314,2657,1329,665,443,222,111,45
5315,2658,1329,665,443,222,111,45
5316,2658,1329,665,443,222,111,45
5317,2659,1330,665,444,222,111,45
5318,2659,1330,665,444,222,111,45
5319,2660,1330,665,444,222,111,45
5320,2660,1330,665,444,222,111,45
5321,2661,1331,666,444,222,111,45
5322,2661,1331,666,444,222,111,45
5323,2662,1331,666,444,222,111,45
5324,2662,1331,666,444,222,111,45
5325,2663,1332,666,444,222,111,45
5326,2663,1332,666,444,222,111,45
5327,2664,1332,666,444,222,111,45
5328,2664,1332,666,444,222,111,45
5329,2665,1333,667,445,223,112,45
5330,2665,1333,667,445,223,112,45
5331,2666,1333,667,445,223,112,45
5332,2666,1333,667,445,223,112,45
5333,2667,1334,667,445,223,112,45
5334,2667,1334,667,445,223,112,45
5335,2668,1334,667,445,223,112,45
5336,2668,1334,667,445,223,112,45
5337,2669,1335,668,445,223,112,45
5338,2669,1335,668,445,223,112,45
5339,2670,1335,668,445,223,112,45
5340,2670,1335,668,445,223,112,45
5341,2671,1336,668,446,223,112,45
5342,2671,1336,668,446,223,112,45
5343,2672,1336,668,446,223,112,45
5344,2672,1336,668,446,223,112,45
5345,2673,1337,669,446,223,112,45
5346,2673,1337,669,446,223,112,45
5347,2674,1337,669,446,223,112,45
5348,2674,1337,669,446,223,112,45
5349,2675,1338,669,446,223,112,45
5350,2675,1338,669,446,223,112,45
5351,2676,1338,669,446,223,112,45
5352,2676,1338,669,446,223,112,45
5353,2677,1339,670,447,224,112,45
5354,2677,1339,670,447,224,112,45
5355,2678,1339,670,447,224,112,45
5356,2678,1339,670,447,224,112,45
5357,2679,1340,670,447,224,112,45
5358,2679,1340,670,447,224,112,45
5359,2680,1340,670,447,224,112,45
5360,2680,1340,670,447,224,112,45
5361,2681,1341,671,447,224,112,45
5362,2681,1341,671,447,224,112,45
5363,2682,1341,671,447,224,112,45
5364,2682,1341,671,447,224,112,45
5365,2683,1342,671,448,224,112,45
5366,2683,1342,671,448,224,112,45
5367,2684,1342,671,448,224,112,45
5368,2684,1342,671,448,224,112,45
5369,2685,1343,672,448,224,112,45
5370,2685,1343,672,448,224,112,45
5371,2686,1343,672,448,224,112,45
5372,2686,1343,672,448,224,112,45
5373,2687,1344,672,448,224,112,45
5374,2687,1344,672,448,224,112,45
5375,2688,1344,672,448,224,112,45
5376,2688,1344,672,448,224,112,45
5377,2689,1345,673,449,225,113,45
5378,2689,1345,673,449,225,113,45
5379,2690,1345,673,449,225,113,45
5380,2690,1345,673,449,225,113,45
5381,2691,1346,673,449,225,113,45
5382,2691,1346,673,449,225,113,45
5383,2692,1346,673,449,225,113,45
5384,2692,1346,673,449,225,113,45
5385,2693,1347,674,449,225,113,45
5386,2693,1347,674,449,225,113,45
5387,2694,1347,674,449,225,113,45
5388,2694,1347,674,449,225,113,45
5389,2695,1348,674,450,225,113,45
5390,2695,1348,674,450,225,113,45
5391,2696,1348,674,450,225,113,45
5392,2696,1348,674,450,225,113,45
5393,2697,1349,675,450,225,113,45
5394,2697,1349,675,450,225,113,45
5395,2698,1349,675,450,225,113,45
5396,2698,1349,675,450,225,113,45
5397,2699,1350,675,450,225,113,45
5398,2699,1350,675,450,225,113,45
5399,2700,1350,675,450,225,113,45
5400,2700,1350,675,450,225,113,45
5401,2701,1351,676,451,226,113,46
5402,2701,1351,676,451,226,113,46
5403,2702,1351,676,451,226,113,46
5404,2702,1351,676,451,226,113,46
5405,2703,1352,676,451,226,113,46
5406,2703,1352,676,451,226,113,46
5407,2704,1352,676,451,226,113,46
5408,2704,1352,676,451,226,113,46
5409,2705,1353,677,451,226,113,46
5410,2705,1353,677,451,226,113,46
5411,2706,1353,677,451,226,113,46
5412,2706,1353,677,451,226,113,46
5413,2707,1354,677,452,226,113,46
5414,2707,1354,677,452,226,113,46
5415,2708,1354,677,452,226,113,46
5416,2708,1354,677,452,226,113,46
5417,2709,1355,678,452,226,113,46
5418,2709,1355,678,452,226,113,46
5419,2710,1355,678,452,226,113,46
5420,2710,1355,678,452,226,113,46
5421,2711,1356,678,452,226,113,46
5422,2711,1356,678,452,226,113,46
5423,2712,1356,678,452,226,113,46
5424,2712,1356,678,452,226,113,46
5425,2713,1357,679,453,227,114,46
5426,2713,1357,679,453,227,114,46
5427,2714,1357,679,453,227,114,46
5428,2714,1357,679,453,227,114,46
5429,2715,1358,679,453,227,114,46
5430,2715,1358,679,453,227,114,46
5431,2716,1358,679,453,227,114,46
5432,2716,1358,679,453,227,114,46
5433,2717,1359,680,453,227,114,46
5434,2717,1359,680,453,227,114,46
5435,2718,1359,680,453,227,114,46
5436,2718,1359,680,453,227,114,46
5437,2719,1360,680,454,227,114,46
5438,2719,1360,680,454,227,114,46
5439,2720,1360,680,454,227,114,46
5440,2720,1360,680,454,227,114,46
5441,2721,1361,681,454,227,114,46
5442,2721,1361,681,454,227,114,46
5443,2722,1361,681,454,227,114,46
5444,2722,1361,681,454,227,114,46
5445,2723,1362,681,454,227,114,46
5446,2723,1362,681,454,227,114,46
5447,2724,1362,681,454,227,114,46
5448,2724,1362,681,454,227,114,46
5449,2725,1363,682,455,228,114,46
5450,2725,1363,682,455,228,114,46
5451,2726,1363,682,455,228,114,46
5452,2726,1363,682,455,228,114,46
5453,2727,1364,682,455,228,114,46
5454,2727,1364,682,455,228,114,46
5455,2728,1364,682,455,228,114,46
5456,2728,1364,682,455,228,114,46
5457,2729,1365,683,455,228,114,46
5458,2729,1365,683,455,228,114,46
5459,2730,1365,683,455,228,114,46
5460,2730,1365,683,455,228,114,46
5461,2731,1366,683,456,228,114,46
5462,2731,1366,683,456,228,114,46
5463,2732,1366,683,456,228,114,46
5464,2732,1366,683,456,228,114,46
5465,2733,1367,684,456,228,114,46
5466,2733,1367,684,456,228,114,46
5467,2734,1367,684,456,228,114,46
5468,2734,1367,684,456,228,114,46
5469,2735,1368,684,456,228,114,46
5470,2735,1368,684,456,228,114,46
5471,2736,1368,684,456,228,114,46
5472,2736,1368,684,456,228,114,46
5473,2737,1369,685,457,229,115,46
5474,2737,1369,685,457,229,115,46
5475,2738,1369,685,457,229,115,46
5476,2738,1369,685,457,229,115,46
5477,2739,1370,685,457,229,115,46
5478,2739,1370,685,457,229,115,46
5479,2740,1370,685,457,229,115,46
5480,2740,1370,685,457,229,115,46
5481,2741,1371,686,457,229,115,46
5482,2741,1371,686,457,229,115,46
5483,2742,1371,686,457,229,115,46
5484,2742,1371,686,457,229,115,46
5485,2743,1372,686,458,229,115,46
5486,2743,1372,686,458,229,115,46
5487,2744,1372,686,458,229,115,46
5488,2744,1372,686,458,229,115,46
5489,2745,1373,687,458,229,115,46
5490,2745,1373,687,458,229,115,46
5491,2746,1373,687,458,229,115,46
5492,2746,1373,687,458,229,115,46
5493,2747,1374,687,458,229,115,46
5494,2747,1374,687,458,229,115,46
5495,2748,1374,687,458,229,115,46
5496,2748,1374,687,458,229,115,46
5497,2749,1375,688,459,230,115,46
5498,2749,1375,688,459,230,115,46
5499,2750,1375,688,459,230,115,46
5500,2750,1375,688,459,230,115,46
5501,2751,1376,688,459,230,115,46
5502,2751,1376,688,459,230,115,46
5503,2752,1376,688,459,230,115,46
5504,2752,1376,688,459,230,115,46
5505,2753,1377,689,459,230,115,46
5506,2753,1377,689,459,230,115,46
5507,2754,1377,689,459,230,115,46
5508,2754,1377,689,459,230,115,46
5509,2755,1378,689,460,230,115,46
5510,2755,1378,689,460,230,115,46
5511,2756,1378,689,460,230,115,46
5512,2756,1378,689,460,230,115,46
5513,2757,1379,690,460,230,115,46
5514,2757,1379,690,460,230,115,46
5515,2758,1379,690,460,230,115,46
5516,2758,1379,690,460,230,115,46
5517,2759,1380,690,460,230,115,46
5518,2759,1380,690,460,230,115,46
5519,2760,1380,690,460,230,115,46
5520,2760,1380,690,460,230,115,46
5521,2761,1381,691,461,231,116,47
5522,2761,1381,691,461,231,116,47
5523,2762,1381,691,461,231,116,47
5524,2762,1381,691,461,231,116,47
5525,2763,1382,691,461,231,116,47
5526,2763,1382,691,461,231,116,47
5527,2764,1382,691,461,231,116,47
5528,2764,1382,691,461,231,116,47
5529,2765,1383,692,461,231,116,47
5530,2765,1383,692,461,231,116,47
5531,2766,1383,692,461,231,116,47
5532,2766,1383,692,461,231,116,47
5533,2767,1384,692,462,231,116,47
5534,2767,1384,692,462,231,116,47
5535,2768,1384,692,462,231,116,47
5536,2768,1384,692,462,231,116,47
5537,2769,1385,693,462,231,116,47
5538,2769,1385,693,462,231,116,47
5539,2770,1385,693,462,231,116,47
5540,2770,1385,693,462,231,116,47
5541,2771,1386,693,462,231,116,47
5542,2771,1386,693,462,231,116,47
5543,2772,1386,693,462,231,116,47
5544,2772,1386,693,462,231,116,47
5545,2773,1387,694,463,232,116,47
5546,2773,1387,694,463,232,116,47
5547,2774,1387,694,463,232,116,47
5548,2774,1387,694,463,232,116,47
5549,2775,1388,694,463,232,116,47
5550,2775,1388,694,463,232,116,47
5551,2776,1388,694,463,232,116,47
5552,2776,1388,694,463,232,116,47
5553,2777,1389,695,463,232,116,47
5554,2777,1389,695,463,232,116,47
5555,2778,1389,695,463,232,116,47
5556,2778,1389,695,463,232,116,47
5557,2779,1390,695,464,232,116,47
5558,2779,1390,695,464,232,116,47
5559,2780,1390,695,464,232,116,47
5560,2780,1390,695,464,232,116,47
5561,2781,1391,696,464,232,116,47
5562,2781,1391,696,464,232,116,47
5563,2782,1391,696,464,232,116,47
5564,2782,1391,696,464,232,116,47
5565,2783,1392,696,464,232,116,47
5566,2783,1392,696,464,232,116,47
5567,2784,1392,696,464,232,116,47
5568,2784,1392,696,464,232,116,47
5569,2785,1393,697,465,233,117,47
5570,2785,1393,697,465,233,117,47
5571,2786,1393,697,465,233,117,47
5572,2786,1393,697,465,233,117,47
5573,2787,1394,697,465,233,117,47
5574,2787,1394,697,465,233,117,47
5575,2788,1394,697,465,233,117,47
5576,2788,1394,697,465,233,117,47
5577,2789,1395,698,465,233,117,47
5578,2789,1395,698,465,233,117,47
5579,2790,1395,698,465,233,117,47
5580,2790,1395,698,465,233,117,47
5581,2791,1396,698,466,233,117,47
5582,2791,1396,698,466,233,117,47
5583,2792,1396,698,466,233,117,47
5584,2792,1396,698,466,233,117,47
5585,2793,1397,699,466,233,117,47
5586,2793,1397,699,466,233,117,47
5587,2794,1397,699,466,233,117,47
5588,2794,1397,699,466,233,117,47
5589,2795,1398,699,466,233,117,47
5590,2795,1398,699,466,233,117,47
5591,2796,1398,699,466,233,117,47
5592,2796,1398,699,466,233,117,47
5593,2797,1399,700,467,234,117,47
5594,2797,1399,700,467,234,117,47
5595,2798,1399,700,467,234,117,47
5596,2798,1399,700,467,234,117,47
5597,2799,1400,700,467,234,117,47
5598,2799,1400,700,467,234,117,47
5599,2800,1400,700,467,234,117,47
5600,2800,1400,700,467,234,117,47
5601,2801,1401,701,467,234,117,47
5602,2801,1401,701,467,234,117,47
5603,2802,1401,701,467,234,117,47
5604,2802,1401,701,467,234,117,47
5605,2803,1402,701,468,234,117,47
5606,2803,1402,701,468,234,117,47
5607,2804,1402,701,468,234,117,47
5608,2804,1402,701,468,234,117,47
5609,2805,1403,702,468,234,117,47
5610,2805,1403,702,468,234,117,47
5611,2806,1403,702,468,234,117,47
5612,2806,1403,702,468,234,117,47
5613,2807,1404,702,468,234,117,47
5614,2807,1404,702,468,234,117,47
5615,2808,1404,702,468,234,117,47
5616,2808,1404,702,468,234,117,47
5617,2809,1405,703,469,235,118,47
5618,2809,1405,703,469,235,118,47
5619,2810,1405,703,469,235,118,47
5620,2810,1405,703,469,235,118,47
5621,2811,1406,703,469,235,118,47
5622,2811,1406,703,469,235,118,47
5623,2812,1406,703,469,235,118,47
5624,2812,1406,703,469,235,118,47
5625,2813,1407,704,469,235,118,47
5626,2813,1407,704,469,235,118,47
5627,2814,1407,704,469,235,118,47
5628,2814,1407,704,469,235,118,47
5629,2815,1408,704,470,235,118,47
5630,2815,1408,704,470,235,118,47
5631,2816,1408,704,470,235,118,47
5632,2816,1408,704,470,235,118,47
5633,2817,1409,705,470,235,118,47
5634,2817,1409,705,470,235,118,47
5635,2818,1409,705,470,235,118,47
5636,2818,1409,705,470,235,118,47
5637,2819,1410,705,470,235,118,47
5638,2819,1410,705,470,235,118,47
5639,2820,1410,705,470,235,118,47
5640,2820,1410,705,470,235,118,47
5641,2821,1411,706,471,236,118,48
5642,2821,1411,706,471,236,118,48
5643,2822,1411,706,471,236,118,48
5644,2822,1411,706,471,236,118,48
5645,2823,1412,706,471,236,118,48
5646,2823,1412,706,471,236,118,48
5647,2824,1412,706,471,236,118,48
5648,2824,1412,706,471,236,118,48
5649,2825,1413,707,471,236,118,48
5650,2825,1413,707,471,236,118,48
5651,2826,1413,707,471,236,118,48
5652,2826,1413,707,471,236,118,48
5653,2827,1414,707,472,236,118,48
5654,2827,1414,707,472,236,118,48
5655,2828,1414,707,472,236,118,48
5656,2828,1414,707,472,236,118,48
5657,2829,1415,708,472,236,118,48
5658,2829,1415,708,472,236,118,48
5659,2830,1415,708,472,236,118,48
5660,2830,1415,708,472,236,118,48
5661,2831,1416,708,472,236,118,48
5662,2831,1416,708,472,236,118,48
5663,2832,1416,708,472,236,118,48
5664,2832,1416,708,472,236,118,48
5665,2833,1417,709,473,237,119,48
5666,2833,1417,709,473,237,119,48
5667,2834,1417,709,473,237,119,48
5668,2834,1417,709,473,237,119,48
5669,2835,1418,709,473,237,119,48
5670,2835,1418,709,473,237,119,48
5671,2836,1418,709,473,237,119,48
5672,2836,1418,709,473,237,119,48
5673,2837,1419,710,473,237,119,48
5674,2837,1419,710,473,237,119,48
5675,2838,1419,710,473,237,119,48
5676,2838,1419,710,473,237,119,48
5677,2839,1420,710,474,237,119,48
5678,2839,1420,710,474,237,119,48
5679,2840,1420,710,474,237,119,48
5680,2840,1420,710,474,237,119,48
5681,2841,1421,711,474,237,119,48
5682,2841,1421,711,474,237,119,48
5683,2842,1421,711,474,237,119,48
5684,2842,1421,711,474,237,119,48
5685,2843,1422,711,474,237,119,48
5686,2843,1422,711,474,237,119,48
5687,2844,1422,711,474,237,119,48
5688,2844,1422,711,474,237,119,48
5689,2845,1423,712,475,238,119,48
5690,2845,1423,712,475,238,119,48
5691,2846,1423,712,475,238,119,48
5692,2846,1423,712,475,238,119,48
5693,2847,1424,712,475,238,119,48
5694,2847,1424,712,475,238,119,48
5695,2848,1424,712,475,238,119,48
5696,2848,1424,712,475,238,119,48
5697,2849,1425,713,475,238,119,48
5698,2849,1425,713,475,238,119,48
5699,2850,1425,713,475,238,119,48
5700,2850,1425,713,475,238,119,48
5701,2851,1426,713,476,238,119,48
5702,2851,1426,713,476,238,119,48
5703,2852,1426,713,476,238,119,48
5704,2852,1426,713,476,238,119,48
5705,2853,1427,714,476,238,119,48
5706,2853,1427,714,476,238,119,48
5707,2854,1427,714,476,238,119,48
5708,2854,1427,714,476,238,119,48
5709,2855,1428,714,476,238,119,48
5710,2855,1428,714,476,238,119,48
5711,2856,1428,714,476,238,119,48
5712,2856,1428,714,476,238,119,48
5713,2857,1429,715,477,239,120,48
5714,2857,1429,715,477,239,120,48
5715,2858,1429,715,477,239,120,48
5716,2858,1429,715,477,239,120,48
5717,2859,1430,715,477,239,120,48
5718,2859,1430,715,477,239,120,48
5719,2860,1430,715,477,239,120,48
5720,2860,1430,715,477,239,120,48
5721,2861,1431,716,477,239,120,48
